-180;-90;9.273526315941545
-180;-89;9.667472168808478
-180;-88;8.248486707130189
-180;-87;10.205924076056442
-180;-86;9.98050669084746
-180;-85;9.906350109666947
-180;-84;8.499770258321242
-180;-83;8.152861902762487
-180;-82;9.988770867967393
-180;-81;9.942580281509569
-180;-80;10.304562724298918
-180;-79;9.530089388737492
-180;-78;11.323790946528492
-180;-77;9.880156106772498
-180;-76;8.95432281352708
-180;-75;9.174595963507752
-180;-74;10.663192296317174
-180;-73;10.201223438554276
-180;-72;11.132876471288021
-180;-71;9.382967940635917
-180;-70;10.098989033472174
-180;-69;9.250690495854752
-180;-68;9.972063043688548
-180;-67;11.00762423766601
-180;-66;9.176774587758938
-180;-65;9.432971250458902
-180;-64;11.041219724115912
-180;-63;9.464503976279811
-180;-62;10.313344382910238
-180;-61;11.668562875679735
-180;-60;9.307523569405038
-180;-59;8.9835138493298
-180;-58;6.643268087155828
-180;-57;9.142044109411458
-180;-56;9.528634065642436
-180;-55;10.668324378147924
-180;-54;9.79849714618754
-180;-53;9.739615003959447
-180;-52;9.65197614709563
-180;-51;10.245317526650249
-180;-50;11.602502728565529
-180;-49;10.485026110887246
-180;-48;9.286270238384287
-180;-47;9.259276293108671
-180;-46;10.219604160445401
-180;-45;12.070176136036396
-180;-44;10.81619558534594
-180;-43;8.97234138714325
-180;-42;10.126071989418216
-180;-41;9.157224975711548
-180;-40;10.738494661966039
-180;-39;10.285348818671025
-180;-38;8.543212553551676
-180;-37;9.153168390894173
-180;-36;9.00077207201793
-180;-35;7.970081469015756
-180;-34;9.58249323168602
-180;-33;9.370972937562707
-180;-32;9.527948634381236
-180;-31;11.104114030587489
-180;-30;10.510196961089616
-180;-29;9.933947848694924
-180;-28;8.44396103314045
-180;-27;8.90950561413129
-180;-26;9.235617048044707
-180;-25;11.106311350852959
-180;-24;9.6304856107679
-180;-23;9.087033745325042
-180;-22;10.53667268495281
-180;-21;9.715535300512395
-180;-20;8.220163749546836
-180;-19;11.315971361829655
-180;-18;10.174605570348172
-180;-17;10.121507378988284
-180;-16;9.610850015260365
-180;-15;9.667977584768526
-180;-14;11.359049233818393
-180;-13;9.124147638429402
-180;-12;11.615999556020867
-180;-11;11.40428150734532
-180;-10;10.640940285519104
-180;-9;9.998906688802165
-180;-8;12.00704216602506
-180;-7;11.638739320487145
-180;-6;9.647816389343994
-180;-5;9.66481785159732
-180;-4;9.473899625353656
-180;-3;10.80202369432771
-180;-2;10.571695783258788
-180;-1;11.177054717259049
-180;0;9.913265449694721
-180;1;9.65059004144586
-180;2;10.605417455543616
-180;3;11.213899677432385
-180;4;10.961038994119912
-180;5;10.976121478141371
-180;6;11.689993602122843
-180;7;10.088545852696274
-180;8;10.516184851237343
-180;9;10.653715275824451
-180;10;10.414545634536092
-180;11;9.331948887365966
-180;12;8.849230919374122
-180;13;8.714659224916305
-180;14;9.750274920436995
-180;15;9.654569208009383
-180;16;9.24894926835625
-180;17;10.156270466174803
-180;18;11.07923999925951
-180;19;10.315076565457812
-180;20;9.110446789941292
-180;21;9.764686298759099
-180;22;10.494431761106167
-180;23;9.267272390593384
-180;24;10.897766861263326
-180;25;10.08812257245021
-180;26;10.623573193482672
-180;27;9.123121192977063
-180;28;10.943557407426965
-180;29;9.045776130199256
-180;30;9.041042120495222
-180;31;9.811319866762048
-180;32;9.77468521099305
-180;33;10.594809701321331
-180;34;10.352832118077059
-180;35;11.32227353659861
-180;36;9.772286736244503
-180;37;11.956601312966434
-180;38;8.421686078313755
-180;39;9.234139471351925
-180;40;9.643479790771972
-180;41;9.640294987736018
-180;42;10.762413583265038
-180;43;10.41374550349735
-180;44;9.760336302091588
-180;45;10.731307831677142
-180;46;8.593685420630734
-180;47;9.777818012257216
-180;48;10.82289320300084
-180;49;9.305367518099198
-180;50;9.53342470828676
-180;51;10.61185583320963
-180;52;10.245407374090144
-180;53;10.058873596014442
-180;54;10.086600261137544
-180;55;10.274217249824094
-180;56;10.824870181720705
-180;57;7.134708726851533
-180;58;10.167445948892208
-180;59;10.648795103146428
-180;60;9.09912989993901
-180;61;8.9747547606271
-180;62;8.837015864994527
-180;63;9.887866718728796
-180;64;10.854844807583808
-180;65;11.110930070848005
-180;66;11.758636657499796
-180;67;9.052403776936085
-180;68;8.140796132359203
-180;69;11.06616292209999
-180;70;9.688669693735374
-180;71;9.51951353988138
-180;72;10.086458003372375
-180;73;10.251829664436944
-180;74;9.45464046927057
-180;75;10.778930628155493
-180;76;11.467485605955005
-180;77;9.238545474359302
-180;78;10.068155844662309
-180;79;9.351648552953302
-180;80;10.794320497603442
-180;81;10.853112740623418
-180;82;9.197316746163093
-180;83;10.914199559469461
-180;84;10.783050512944202
-180;85;9.637819076108748
-180;86;10.294520925125628
-180;87;9.833813731184444
-180;88;8.94033454478015
-180;89;11.23943215812907
-179;-90;8.477425243127495
-179;-89;10.377426811370404
-179;-88;9.759960135467649
-179;-87;11.100054318469535
-179;-86;8.53136734770847
-179;-85;9.913117803438032
-179;-84;11.29441133458947
-179;-83;10.017814092848822
